JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2433603.196666667,1950-11-18 00:00:00,Moon,Pisces,8322770521052.733,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433605.473472222,1950-11-20 00:00:00,Moon,Aries,16913172051.616667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433607.750266204,1950-11-23 00:00:00,Moon,Taurus,32582448950662.25,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433610.027071759,1950-11-25 00:00:00,Moon,Gemini,22489102169.25,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433612.3038657405,1950-11-27 00:00:00,Moon,Cancer,901754607143.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433614.5806597224,1950-11-30 00:00:00,Moon,Leo,98209234575431.55,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433616.857465278,1950-12-02 00:00:00,Moon,Virgo,18145370025.483334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433619.13425926,1950-12-04 00:00:00,Moon,Libra,15580224633841.732,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433621.411064815,1950-12-06 00:00:00,Moon,Scorpio,23721295292.483334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433623.687858796,1950-12-09 00:00:00,Moon,Sagittarius,46728106378.816666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433625.9646527776,1950-12-11 00:00:00,Moon,Capricorn,5466001682606.35,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433628.2414583336,1950-12-13 00:00:00,Moon,Aquarius,19377563148.733334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433630.518252315,1950-12-16 00:00:00,Moon,Pisces,112354891995593.94,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433632.7950578704,1950-12-18 00:00:00,Moon,Aries,24953493266.35,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433635.071851852,1950-12-20 00:00:00,Moon,Taurus,328123709195.93335,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433637.3486458333,1950-12-22 00:00:00,Moon,Gemini,11212662483258.066,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433639.625451389,1950-12-25 00:00:00,Moon,Cancer,20608737637.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433641.90224537,1950-12-27 00:00:00,Moon,Leo,6880567424626.184,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433644.179039352,1950-12-29 00:00:00,Moon,Virgo,10070432970925.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433646.455844908,1950-12-31 00:00:00,Moon,Libra,12650054941583.732,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433648.732638889,1951-01-03 00:00:00,Moon,Scorpio,13443245987100.416,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433651.0094444444,1951-01-05 00:00:00,Moon,Sagittarius,21840935611.783333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433653.286238426,1951-01-07 00:00:00,Moon,Capricorn,2535831990348.35,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433655.563032408,1951-01-10 00:00:00,Moon,Aquarius,3329023035865.033,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433657.8398379628,1951-01-12 00:00:00,Moon,Pisces,17496179983.316666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433660.1166319447,1951-01-14 00:00:00,Moon,Aries,90985105528189.77,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433662.3934375,1951-01-16 00:00:00,Moon,Taurus,23073128735.016666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433664.670231481,1951-01-19 00:00:00,Moon,Gemini,14857811729120.268,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433666.947025463,1951-01-21 00:00:00,Moon,Cancer,15650954268252.867,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433669.2238310184,1951-01-23 00:00:00,Moon,Leo,18728373106.566666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433671.500625,1951-01-26 00:00:00,Moon,Virgo,4743588777884.866,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433673.777430556,1951-01-28 00:00:00,Moon,Libra,24305326708.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433676.054224537,1951-01-30 00:00:00,Moon,Scorpio,10513076294842.416,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433678.3310185187,1951-02-01 00:00:00,Moon,Sagittarius,113062673403573.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433680.607824074,1951-02-04 00:00:00,Moon,Capricorn,19960571080.433334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433682.8846180555,1951-02-06 00:00:00,Moon,Aquarius,398853343607.0333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433685.161412037,1951-02-08 00:00:00,Moon,Pisces,2537772245712.1333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433687.4382175924,1951-02-10 00:00:00,Moon,Aries,6158154519904.733,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433689.715011574,1951-02-13 00:00:00,Moon,Taurus,69512970590346.086,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433691.99181713,1951-02-15 00:00:00,Moon,Gemini,21192764203.683334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433694.268611111,1951-02-17 00:00:00,Moon,Cancer,12720833082378.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433696.5454050926,1951-02-20 00:00:00,Moon,Leo,1806422881790.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433698.822210648,1951-02-22 00:00:00,Moon,Virgo,16848008575.216667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433701.099004629,1951-02-24 00:00:00,Moon,Libra,2606610131143.55,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433703.375810185,1951-02-26 00:00:00,Moon,Scorpio,22423938692.85,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433705.652604167,1951-03-01 00:00:00,Moon,Sagittarius,8376097648101.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433707.9293981483,1951-03-03 00:00:00,Moon,Capricorn,91692886936168.89,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433710.206203704,1951-03-05 00:00:00,Moon,Aquarius,18080206549.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433712.482997685,1951-03-07 00:00:00,Moon,Pisces,149285413635277.78,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433714.7598032407,1951-03-10 00:00:00,Moon,Aries,23656131816.083332,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433717.036597222,1951-03-12 00:00:00,Moon,Taurus,4021175873163.4,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433719.3133912035,1951-03-14 00:00:00,Moon,Gemini,481431841231.4,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433721.5901967594,1951-03-17 00:00:00,Moon,Cancer,1931239967.233333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433723.866990741,1951-03-19 00:00:00,Moon,Leo,105838544356331.27,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433726.1437962963,1951-03-21 00:00:00,Moon,Virgo,24888329789.966667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433728.4205902778,1951-03-23 00:00:00,Moon,Libra,16343107105551.217,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433730.697384259,1951-03-26 00:00:00,Moon,Scorpio,4696314843995.4,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433732.974189814,1951-03-28 00:00:00,Moon,Sagittarius,20543574161.516666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433735.250983796,1951-03-30 00:00:00,Moon,Capricorn,622888415436.9833,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433737.527777778,1951-04-02 00:00:00,Moon,Aquarius,3656433802102.033,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433739.8045833334,1951-04-04 00:00:00,Moon,Pisces,11998420177657.467,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433742.081377315,1951-04-06 00:00:00,Moon,Aries,12791562716790.066,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433744.3581828703,1951-04-08 00:00:00,Moon,Taurus,21775767284.75,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433746.634976852,1951-04-11 00:00:00,Moon,Gemini,1884197226422.0833,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433748.911770833,1951-04-13 00:00:00,Moon,Cancer,2677388271938.7666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433751.188576389,1951-04-15 00:00:00,Moon,Leo,1743203514.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433753.4653703705,1951-04-17 00:00:00,Moon,Virgo,84468757888927.08,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433755.742175926,1951-04-20 00:00:00,Moon,Libra,23007965258.616665,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433758.0189699074,1951-04-22 00:00:00,Moon,Scorpio,14206128458809.9,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433760.295763889,1951-04-24 00:00:00,Moon,Sagittarius,14999319504326.6,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433762.5725694443,1951-04-27 00:00:00,Moon,Capricorn,1866320963.016667,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433764.8493634257,1951-04-29 00:00:00,Moon,Aquarius,4091954013958.6,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433767.1261689817,1951-05-01 00:00:00,Moon,Pisces,24240158381.866665,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433769.402962963,1951-05-03 00:00:00,Moon,Aries,9861441530916.15,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433771.6797569445,1951-05-06 00:00:00,Moon,Taurus,106546325764310.36,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433773.9565625,1951-05-08 00:00:00,Moon,Gemini,19895407604.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433776.2333564814,1951-05-10 00:00:00,Moon,Cancer,164138852463419.28,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433778.510150463,1951-05-13 00:00:00,Moon,Leo,4040962519748.033,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433780.7869560183,1951-05-15 00:00:00,Moon,Virgo,5506519755978.467,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433783.06375,1951-05-17 00:00:00,Moon,Libra,63098971421522.914,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433785.340555556,1951-05-19 00:00:00,Moon,Scorpio,21127600727.283333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433787.617349537,1951-05-22 00:00:00,Moon,Sagittarius,120691983190.46666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433789.8941435185,1951-05-24 00:00:00,Moon,Capricorn,11956741909193.05,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433792.170949074,1951-05-26 00:00:00,Moon,Aquarius,1678284509.883333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433794.4477430554,1951-05-28 00:00:00,Moon,Pisces,1954975367217.2834,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433796.724548612,1951-05-31 00:00:00,Moon,Aries,22359793850.516666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433799.0013425928,1951-06-02 00:00:00,Moon,Taurus,772446288423.7833,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433801.278136574,1951-06-04 00:00:00,Moon,Gemini,85176539296906.2,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433803.5549421296,1951-06-07 00:00:00,Moon,Cancer,18015043072.7,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433805.831736111,1951-06-09 00:00:00,Moon,Leo,142769065996015.1,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433808.1085416665,1951-06-11 00:00:00,Moon,Virgo,23590968339.7,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433810.385335648,1951-06-13 00:00:00,Moon,Libra,3369541109237.1333,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433812.6621296294,1951-06-16 00:00:00,Moon,Scorpio,4162683648369.7334,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433814.9389351853,1951-06-18 00:00:00,Moon,Sagittarius,19247236195.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433817.2157291668,1951-06-20 00:00:00,Moon,Capricorn,99322196717068.58,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433819.492534722,1951-06-22 00:00:00,Moon,Aquarius,24823166313.566666,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433821.769328704,1951-06-25 00:00:00,Moon,Pisces,15691472341624.95,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433824.046122685,1951-06-27 00:00:00,Moon,Aries,164846633871398.4,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433826.3229282405,1951-06-29 00:00:00,Moon,Taurus,20478410685.116665,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
2433828.5997222224,1951-07-02 00:00:00,Moon,Gemini,5587484237433.517,,"Moon ingress (approx) via mean sidereal motion; for high-precision, compute from ELP82.DAT",MASTER_Ephem_SYSTEM.csv
